Timestamp,State,Trial Number,Phase,Delay,Distance,Direction,P_x,P_y,P_z,O_x,O_y,O_z,O_w
1737328759.5524795,training_task,109,Retract,400,0.01,right,-2.951911489693992,0.0036947608544641852,1.5018578965493723,0.0,0.0,0.0,1.0
1737328759.5731452,training_task,109,Retract,400,0.01,right,-2.9518499821700157,0.003692483956999837,1.5018793758284952,0.0,0.0,0.0,1.0
1737328759.5937963,training_task,109,Retract,400,0.01,right,-2.9517944045632243,0.0036838055205912212,1.5018555827715334,0.0,0.0,0.0,1.0
1737328759.6144454,training_task,109,Retract,400,0.01,right,-2.9517495423816076,0.0036402226036820196,1.5018241595748687,0.0,0.0,0.0,1.0
1737328759.635205,training_task,109,Retract,400,0.01,right,-2.951699165280151,0.0036029816210714216,1.501830161762687,0.0,0.0,0.0,1.0
1737328759.6559398,training_task,109,Retract,400,0.01,right,-2.9515796780821635,0.0035402060082585507,1.5018342059378953,0.0,0.0,0.0,1.0
1737328759.6765802,training_task,109,Retract,400,0.01,right,-2.951519643537993,0.00345946555524268,1.5018219579282694,0.0,0.0,0.0,1.0
1737328759.6971304,training_task,109,Retract,400,0.01,right,-2.951511423312298,0.003408563187845992,1.5018132362784926,0.0,0.0,0.0,1.0
1737328759.7176957,training_task,109,Retract,400,0.01,right,-2.9514074377925312,0.0032938361658727544,1.5017988156795326,0.0,0.0,0.0,1.0
1737328759.7383149,training_task,109,Retract,400,0.01,right,-2.951317960788577,0.003175437497726641,1.5017920948832049,0.0,0.0,0.0,1.0
1737328759.7588863,training_task,109,Retract,400,0.01,right,-2.951253098268108,0.0030335784410473465,1.501815563839906,0.0,0.0,0.0,1.0
1737328759.7794333,training_task,109,Retract,400,0.01,right,-2.951141653226937,0.0028759122323380737,1.5018463362283458,0.0,0.0,0.0,1.0
1737328759.8000817,training_task,109,Retract,400,0.01,right,-2.951135095970856,0.0027789473947725796,1.5018890638185898,0.0,0.0,0.0,1.0
1737328759.820777,training_task,109,Retract,400,0.01,right,-2.95110312478398,0.0025962591558137404,1.5019447762808915,0.0,0.0,0.0,1.0
1737328759.8415358,training_task,109,Retract,400,0.01,right,-2.9510058857650443,0.0024583459266773744,1.5020174596759297,0.0,0.0,0.0,1.0
1737328759.862199,training_task,109,Retract,400,0.01,right,-2.9509513713561204,0.002341985737412955,1.502106286616717,0.0,0.0,0.0,1.0
1737328759.8828733,training_task,109,Retract,400,0.01,right,-2.950893211378056,0.0022828221661272963,1.5021525543503844,0.0,0.0,0.0,1.0
1737328759.9036076,training_task,109,Retract,400,0.01,right,-2.950847485674135,0.0022148013444960313,1.5021846022782417,0.0,0.0,0.0,1.0
1737328759.9241498,training_task,109,Retract,400,0.01,right,-2.9508472651369466,0.002144622834691745,1.502226210418734,0.0,0.0,0.0,1.0
1737328759.9450119,training_task,109,Retract,400,0.01,right,-2.950806627434591,0.002103769810553935,1.5022221505973063,0.0,0.0,0.0,1.0
1737328759.9657524,training_task,109,Retract,400,0.01,right,-2.950754055392058,0.002013325721224035,1.502282408658898,0.0,0.0,0.0,1.0
1737328759.986476,training_task,109,Retract,400,0.01,right,-2.950682439665235,0.0019380927374674783,1.5022609386930008,0.0,0.0,0.0,1.0
1737328760.0072043,training_task,109,Retract,400,0.01,right,-2.9506463907755376,0.0018606186190339713,1.502263098616348,0.0,0.0,0.0,1.0
1737328760.0278373,training_task,109,Retract,400,0.01,right,-2.9506546005704193,0.0018234968457147005,1.5022478331215356,0.0,0.0,0.0,1.0
1737328760.0484307,training_task,109,Retract,400,0.01,right,-2.9506249010656016,0.0017577767634060493,1.502290365879094,0.0,0.0,0.0,1.0
1737328760.0692654,training_task,109,Retract,400,0.01,right,-2.9505824908700955,0.0016902923835857564,1.5023387600084954,0.0,0.0,0.0,1.0
1737328760.0897794,training_task,109,Retract,400,0.01,right,-2.9505420439026064,0.0016464710480939004,1.5023585982972174,0.0,0.0,0.0,1.0
1737328760.1102953,training_task,109,Retract,400,0.01,right,-2.9505102597253066,0.0015915394066503552,1.5023890581337969,0.0,0.0,0.0,1.0
1737328760.1308522,training_task,109,Retract,400,0.01,right,-2.950487650938148,0.0015469670526231383,1.5024177171650188,0.0,0.0,0.0,1.0
1737328760.1513305,training_task,109,Retract,400,0.01,right,-2.9504986055269633,0.0014883637650067172,1.5024672892312303,0.0,0.0,0.0,1.0
1737328760.172201,training_task,109,Retract,400,0.01,right,-2.950599375376096,0.001452589056679443,1.5024868004394591,0.0,0.0,0.0,1.0
1737328760.1928065,training_task,109,Retract,400,0.01,right,-2.9506128512414227,0.0014255762312647136,1.5024776608121047,0.0,0.0,0.0,1.0
1737328760.2133965,training_task,109,Retract,400,0.01,right,-2.950545722254302,0.0013561129772083902,1.5025199454653255,0.0,0.0,0.0,1.0
1737328760.2339964,training_task,109,Retract,400,0.01,right,-2.950590430953956,0.0013314962585493362,1.5025267012793824,0.0,0.0,0.0,1.0
1737328760.2545543,training_task,109,Retract,400,0.01,right,-2.9505416631779324,0.0012945652200961888,1.5025191333520285,0.0,0.0,0.0,1.0
1737328760.2752917,training_task,109,Retract,400,0.01,right,-2.950570294269477,0.0012561798282888503,1.5025505166880864,0.0,0.0,0.0,1.0
1737328760.2959723,training_task,109,Retract,400,0.01,right,-2.950568653651605,0.001233744639661083,1.5025484696410367,0.0,0.0,0.0,1.0
1737328760.316574,training_task,109,Retract,400,0.01,right,-2.9505571894430696,0.0011929512201689363,1.502543693446274,0.0,0.0,0.0,1.0
1737328760.3372803,training_task,109,Retract,400,0.01,right,-2.9505402013739976,0.001173591631257409,1.5025393732270504,0.0,0.0,0.0,1.0
1737328760.3580635,training_task,109,Retract,400,0.01,right,-2.9505566634320717,0.0011525750331964346,1.5025457509241364,0.0,0.0,0.0,1.0
1737328760.3786886,training_task,109,Retract,400,0.01,right,-2.9505516827188685,0.0011371135881113048,1.502560089566709,0.0,0.0,0.0,1.0
1737328760.3994431,training_task,109,Retract,400,0.01,right,-2.9505581572735036,0.0011287450958601397,1.502562793754977,0.0,0.0,0.0,1.0
1737328760.420049,training_task,109,Retract,400,0.01,right,-2.950570178785476,0.0011108994649484671,1.5025719017173633,0.0,0.0,0.0,1.0
1737328760.4406245,training_task,109,Retract,400,0.01,right,-2.9506126217635367,0.001102614419201231,1.5025644824290945,0.0,0.0,0.0,1.0
1737328760.461571,training_task,109,Retract,400,0.01,right,-2.9506487071610796,0.0010796547096916242,1.5025507219515848,0.0,0.0,0.0,1.0
1737328760.4821563,training_task,109,Retract,400,0.01,right,-2.9506398230886433,0.0010696053664327465,1.5025626134509238,0.0,0.0,0.0,1.0
1737328760.5029037,training_task,109,Retract,400,0.01,right,-2.9505892865447594,0.0010566950001820175,1.5025603700810726,0.0,0.0,0.0,1.0
1737328760.5235295,training_task,109,Retract,400,0.01,right,-2.950615264484514,0.001039052025065601,1.502555459775857,0.0,0.0,0.0,1.0
1737328760.544083,training_task,109,Retract,400,0.01,right,-2.9506062723786575,0.0010247349891772117,1.5025598213458036,0.0,0.0,0.0,1.0
1737328760.56589,training_task,109,Retract,400,0.01,right,-2.9505797170188983,0.001001775279667605,1.5025618415707624,0.0,0.0,0.0,1.0
1737328760.5865493,training_task,109,Retract,400,0.01,right,-2.9506158933135254,0.0009897232203144313,1.5025512125723246,0.0,0.0,0.0,1.0
1737328760.6071322,training_task,109,Retract,400,0.01,right,-2.9506549708642806,0.0009845495370708335,1.5025453735522236,0.0,0.0,0.0,1.0
1737328760.6279585,training_task,109,Retract,400,0.01,right,-2.9506334513520223,0.0009818792489451056,1.5025531158231664,0.0,0.0,0.0,1.0
1737328760.6485,training_task,109,Retract,400,0.01,right,-2.9506594613292734,0.0009806275513861706,1.5025598898911459,0.0,0.0,0.0,1.0
1737328760.669329,training_task,109,Retract,400,0.01,right,-2.950690206150565,0.0009753465797803784,1.5025543034457312,0.0,0.0,0.0,1.0
1737328760.6899707,training_task,109,Retract,400,0.01,right,-2.950667573521548,0.000972533240505058,1.502561763712194,0.0,0.0,0.0,1.0
1737328760.7106647,training_task,109,Retract,400,0.01,right,-2.950684433440632,0.0009745597984576193,1.502562657036821,0.0,0.0,0.0,1.0
1737328760.7314565,training_task,109,Retract,400,0.01,right,-2.950706459592379,0.0009757161285834925,1.5025716215755287,0.0,0.0,0.0,1.0
1737328760.7520514,training_task,109,Retract,400,0.01,right,-2.9507120810555234,0.0009815097001419915,1.5025816291955356,0.0,0.0,0.0,1.0
1737328760.7726088,training_task,109,Retract,400,0.01,right,-2.9507315196205903,0.000988066211164984,1.502574856990201,0.0,0.0,0.0,1.0
1737328760.7931998,training_task,109,Retract,400,0.01,right,-2.9507401526084567,0.0009962082057626276,1.502566836440069,0.0,0.0,0.0,1.0
1737328760.813714,training_task,109,Retract,400,0.01,right,-2.9507497921697765,0.0010059595257931875,1.502557269521911,0.0,0.0,0.0,1.0
1737328760.8343952,training_task,109,Retract,400,0.01,right,-2.9507670112068505,0.0010152816923749697,1.502544420622951,0.0,0.0,0.0,1.0
1737328760.8550677,training_task,109,Retract,400,0.01,right,-2.950772914301946,0.001023185268389959,1.5025342245032522,0.0,0.0,0.0,1.0
1737328760.8756542,training_task,109,Retract,400,0.01,right,-2.9507975600778695,0.0010373711740578884,1.5025166001545878,0.0,0.0,0.0,1.0
1737328760.8962166,training_task,109,Retract,400,0.01,right,-2.9508169539394524,0.0010481119312064635,1.5025098745153826,0.0,0.0,0.0,1.0
1737328760.9169126,training_task,109,Retract,400,0.01,right,-2.9508331470315627,0.0010648131529213956,1.5024935420974126,0.0,0.0,0.0,1.0
1737328760.9374573,training_task,109,Retract,400,0.01,right,-2.9508539945014416,0.001070916668637345,1.502479560710185,0.0,0.0,0.0,1.0
1737328760.9581685,training_task,109,Retract,400,0.01,right,-2.95089116693871,0.0010804891747309142,1.502471015266642,0.0,0.0,0.0,1.0
1737328760.9787662,training_task,109,Retract,400,0.01,right,-2.9508906155957373,0.0010926962061628132,1.5024623651424402,0.0,0.0,0.0,1.0
1737328760.999271,training_task,109,Retract,400,0.01,right,-2.950896357758289,0.001090657727281119,1.5024586066970023,0.0,0.0,0.0,1.0
1737328761.0199168,training_task,109,Retract,400,0.01,right,-2.950898500545301,0.0010930299921785291,1.5024392355596905,0.0,0.0,0.0,1.0
1737328761.0405552,training_task,109,Retract,400,0.01,right,-2.9509005539253437,0.0010957360430916552,1.5024261244002897,0.0,0.0,0.0,1.0
1737328761.0613532,training_task,109,Retract,400,0.01,right,-2.950924130542936,0.0011016845867288794,1.5023834497091688,0.0,0.0,0.0,1.0
1737328761.0819848,training_task,109,Retract,400,0.01,right,-2.950924070193232,0.0011038303539727679,1.5023441784433154,0.0,0.0,0.0,1.0
1737328761.1024756,training_task,109,Retract,400,0.01,right,-2.950927332057466,0.001107656972224369,1.502309845794884,0.0,0.0,0.0,1.0
1737328761.1231577,training_task,109,Retract,400,0.01,right,-2.9509444251797263,0.001106154935153647,1.5022788793188167,0.0,0.0,0.0,1.0
1737328761.1437325,training_task,109,Retract,400,0.01,right,-2.950951062902079,0.00110520126082303,1.5022257294837496,0.0,0.0,0.0,1.0
1737328761.1644402,training_task,109,Retract,400,0.01,right,-2.950949514671408,0.0010970235034379883,1.5021833032694951,0.0,0.0,0.0,1.0
1737328761.1850884,training_task,109,Retract,400,0.01,right,-2.9509754330065165,0.0010884881181789652,1.5021417506358288,0.0,0.0,0.0,1.0
1737328761.205817,training_task,109,Retract,400,0.01,right,-2.9509815484431616,0.0010828495186991915,1.5021064188645248,0.0,0.0,0.0,1.0
1737328761.22643,training_task,109,Retract,400,0.01,right,-2.9509804845002368,0.001072084919692351,1.5020720970194354,0.0,0.0,0.0,1.0
1737328761.2469792,training_task,109,Retract,400,0.01,right,-2.9509773045923904,0.0010589957395046312,1.5020578570970573,0.0,0.0,0.0,1.0
1737328761.2675185,training_task,109,Retract,400,0.01,right,-2.9509728543605336,0.0010506987728282624,1.5020170223268423,0.0,0.0,0.0,1.0
1737328761.288103,training_task,109,Retract,400,0.01,right,-2.950995874419747,0.0010454535640098683,1.5019828744528125,0.0,0.0,0.0,1.0
1737328761.3085716,training_task,109,Retract,400,0.01,right,-2.951043717578705,0.0010253429565629801,1.5019719947423338,0.0,0.0,0.0,1.0
1737328761.3290565,training_task,109,Retract,400,0.01,right,-2.951031731084462,0.0010089516790054986,1.5019412793508362,0.0,0.0,0.0,1.0
1737328761.3496258,training_task,109,Retract,400,0.01,right,-2.951051409558228,0.0010006189495417317,1.501928352220779,0.0,0.0,0.0,1.0
1737328761.3701706,training_task,109,Retract,400,0.01,right,-2.951017410323283,0.0009760141518118104,1.5019273281384606,0.0,0.0,0.0,1.0
1737328761.3906965,training_task,109,Retract,400,0.01,right,-2.9509967647641417,0.0009603023672148936,1.501918807654363,0.0,0.0,0.0,1.0
1737328761.4112911,training_task,109,Retract,400,0.01,right,-2.951031918839096,0.0009566426419711505,1.5019086350039934,0.0,0.0,0.0,1.0
1737328761.4316666,training_task,109,Retract,400,0.01,right,-2.9510551490046852,0.0009550810002547649,1.5018845320028742,0.0,0.0,0.0,1.0
1737328761.452254,training_task,109,Retract,400,0.01,right,-2.951121153699177,0.0009584188604119248,1.501879130331861,0.0,0.0,0.0,1.0
1737328761.4729004,training_task,109,Retract,400,0.01,right,-2.951170577126303,0.0009654164458128278,1.5018327415262571,0.0,0.0,0.0,1.0
1737328761.4935105,training_task,109,Retract,400,0.01,right,-2.951178447919763,0.0009806871560318342,1.5017866362152492,0.0,0.0,0.0,1.0
1737328761.5143142,training_task,109,Retract,400,0.01,right,-2.9511335589160557,0.0009803295281578528,1.5017331153412627,0.0,0.0,0.0,1.0
1737328761.5349662,training_task,109,Retract,400,0.01,right,-2.951124963926151,0.0009759307053078814,1.5017276324589197,0.0,0.0,0.0,1.0
1737328761.5554965,training_task,109,Retract,400,0.01,right,-2.9511079400942917,0.0009672880316866639,1.5017038349316096,0.0,0.0,0.0,1.0
1737328761.5762877,training_task,109,Retract,400,0.01,right,-2.9510750651519757,0.0009478926799877385,1.5016960367813117,0.0,0.0,0.0,1.0
1737328761.5967793,training_task,109,Retract,400,0.01,right,-2.951049064860479,0.0009276747841786559,1.5017086353407598,0.0,0.0,0.0,1.0
1737328761.617351,training_task,109,Retract,400,0.01,right,-2.9510203063640046,0.0009146809714239978,1.5017029483125053,0.0,0.0,0.0,1.0
1737328761.6378896,training_task,109,Retract,400,0.01,right,-2.951022135481568,0.0008983135357247818,1.501694460983492,0.0,0.0,0.0,1.0
1737328761.6583662,training_task,109,Retract,400,0.01,right,-2.95103825481293,0.0008785247933644769,1.5016817212355393,0.0,0.0,0.0,1.0
1737328761.6791363,training_task,109,Retract,400,0.01,right,-2.9510504335321555,0.0008644700179170073,1.5016548455008096,0.0,0.0,0.0,1.0
1737328761.699701,training_task,109,Retract,400,0.01,right,-2.951049631104613,0.0008423090106592923,1.5016536437221415,0.0,0.0,0.0,1.0
1737328761.720281,training_task,109,Retract,400,0.01,right,-2.9510200314375763,0.000814914715512316,1.501632611477861,0.0,0.0,0.0,1.0
1737328761.740918,training_task,109,Retract,400,0.01,right,-2.950999154910433,0.0007909417270264285,1.5016069043667153,0.0,0.0,0.0,1.0
1737328761.7613626,training_task,109,Retract,400,0.01,right,-2.950974372788882,0.0007499218098807603,1.5015896037457823,0.0,0.0,0.0,1.0
1737328761.7830071,training_task,109,Retract,400,0.01,right,-2.9509478360555743,0.0007155418502620137,1.501588715636562,0.0,0.0,0.0,1.0
1737328761.8035061,training_task,109,Retract,400,0.01,right,-2.950863119227635,0.0006741523843132313,1.5016122814508122,0.0,0.0,0.0,1.0
1737328761.8240442,training_task,109,Retract,400,0.01,right,-2.9508651875088394,0.0006380558108993739,1.501626086631806,0.0,0.0,0.0,1.0
1737328761.8445895,training_task,109,Retract,400,0.01,right,-2.9508328281467087,0.0006096482367761169,1.5016418397671258,0.0,0.0,0.0,1.0
1737328761.8652298,training_task,109,Retract,400,0.01,right,-2.9507940903424337,0.0005870819179278897,1.5016745999704986,0.0,0.0,0.0,1.0
1737328761.8858056,training_task,109,Retract,400,0.01,right,-2.950815742475029,0.0005674123848589119,1.5016965478911481,0.0,0.0,0.0,1.0
1737328761.9064312,training_task,109,Retract,400,0.01,right,-2.950791366410127,0.0005487322889079493,1.5017217565584444,0.0,0.0,0.0,1.0
1737328761.9269586,training_task,109,Retract,400,0.01,right,-2.9508084714533163,0.0005420088848770988,1.5017302140851352,0.0,0.0,0.0,1.0
1737328761.9476495,training_task,109,Retract,400,0.01,right,-2.950794987392351,0.0005382180294128958,1.5017291896302878,0.0,0.0,0.0,1.0
1737328761.968507,training_task,109,Retract,400,0.01,right,-2.950747524958067,0.0005255222398865556,1.5017309241254766,0.0,0.0,0.0,1.0
1737328761.9891477,training_task,109,Retract,400,0.01,right,-2.9507223643470164,0.0005194187241706061,1.5017307348807265,0.0,0.0,0.0,1.0
1737328762.00991,training_task,109,Retract,400,0.01,right,-2.9507310986627804,0.0005092382506912685,1.5017305623997832,0.0,0.0,0.0,1.0
1737328762.0305502,training_task,109,Retract,400,0.01,right,-2.9507244907427506,0.000496888168109777,1.5017265152443426,0.0,0.0,0.0,1.0
1737328762.0512712,training_task,109,Retract,400,0.01,right,-2.9506832189959766,0.00048683882485089924,1.501716933425023,0.0,0.0,0.0,1.0
1737328762.0722857,training_task,109,Retract,400,0.01,right,-2.950682054470212,0.0004758596491196698,1.501703177790391,0.0,0.0,0.0,1.0
1737328762.0928838,training_task,109,Retract,400,0.01,right,-2.9506949275835597,0.00047241450060031553,1.5016857858998445,0.0,0.0,0.0,1.0
1737328762.113443,training_task,109,Retract,400,0.01,right,-2.9506727099518884,0.00046844483119912184,1.5016657814631729,0.0,0.0,0.0,1.0
1737328762.1340551,training_task,109,Retract,400,0.01,right,-2.9506959281965486,0.0004684925149156527,1.501667445177845,0.0,0.0,0.0,1.0
1737328762.1547267,training_task,109,Retract,400,0.01,right,-2.9506513960756573,0.0004660606453725791,1.5016703360031596,0.0,0.0,0.0,1.0
1737328762.1755173,training_task,109,Retract,400,0.01,right,-2.9506714187662517,0.00046398640370348687,1.5016671605656617,0.0,0.0,0.0,1.0
1737328762.196263,training_task,109,Retract,400,0.01,right,-2.950682608793417,0.00046631098488436606,1.501659280086447,0.0,0.0,0.0,1.0
1737328762.2169025,training_task,109,Retract,400,0.01,right,-2.9506935931845546,0.00046647787789222406,1.501668678621481,0.0,0.0,0.0,1.0
1737328762.237717,training_task,109,Retract,400,0.01,right,-2.950703088949667,0.00046674013833314376,1.5016666591415802,0.0,0.0,0.0,1.0
1737328762.2582872,training_task,109,Retract,400,0.01,right,-2.9507073067234058,0.0004648923943175731,1.5016736902545942,0.0,0.0,0.0,1.0
1737328762.2789795,training_task,109,Retract,400,0.01,right,-2.950699029873297,0.00046136379929428983,1.501667152742552,0.0,0.0,0.0,1.0
1737328762.2997704,training_task,109,Retract,400,0.01,right,-2.9507072292373664,0.0004605412551841326,1.50166773277026,0.0,0.0,0.0,1.0
1737328762.3204224,training_task,109,Retract,400,0.01,right,-2.950698257248078,0.00045782328334187383,1.5016694125036807,0.0,0.0,0.0,1.0
1737328762.3411145,training_task,109,Retract,400,0.01,right,-2.950696941475525,0.00045635700905855003,1.501667434374503,0.0,0.0,0.0,1.0
1737328762.3618283,training_task,109,Retract,400,0.01,right,-2.9506864436073075,0.000449442870161576,1.5016745664428854,0.0,0.0,0.0,1.0
1737328762.3825111,training_task,109,Retract,400,0.01,right,-2.9506937280400654,0.000447154051768095,1.5016714509825624,0.0,0.0,0.0,1.0
1737328762.403226,training_task,109,Retract,400,0.01,right,-2.950685180733877,0.0004400014942884667,1.5016720649104127,0.0,0.0,0.0,1.0
1737328762.4237568,training_task,109,Retract,400,0.01,right,-2.950685020546392,0.00043184757876169044,1.5016670175145121,0.0,0.0,0.0,1.0
1737328762.444369,training_task,109,Retract,400,0.01,right,-2.9506818771463914,0.00040847063673243866,1.5016539361574344,0.0,0.0,0.0,1.0
1737328762.4650354,training_task,109,Retract,400,0.01,right,-2.9506834648651403,0.00039216280567888617,1.5016536247231607,0.0,0.0,0.0,1.0
1737328762.4867458,training_task,109,Retract,400,0.01,right,-2.9506446093416905,0.00037403107246802847,1.501649524296068,0.0,0.0,0.0,1.0
1737328762.5074208,training_task,109,Retract,400,0.01,right,-2.9506413348114693,0.00035793781813886483,1.5016362577920594,0.0,0.0,0.0,1.0
1737328762.5279908,training_task,109,Retract,400,0.01,right,-2.950612754383873,0.00034207106146322275,1.5016317662094796,0.0,0.0,0.0,1.0
1737328762.5485837,training_task,109,Retract,400,0.01,right,-2.950624749818813,0.00033593178295987514,1.501615414792529,0.0,0.0,0.0,1.0
1737328762.5693762,training_task,109,Retract,400,0.01,right,-2.950593176492947,0.00032755136977957733,1.5016068965436056,0.0,0.0,0.0,1.0
1737328762.58992,training_task,109,Retract,400,0.01,right,-2.9505922615616362,0.0003231406260004732,1.5016005348652681,0.0,0.0,0.0,1.0
1737328762.6105435,training_task,109,Retract,400,0.01,right,-2.9505912959663765,0.0003219842958746,1.5016011949867187,0.0,0.0,0.0,1.0
1737328762.6312659,training_task,109,Retract,400,0.01,right,-2.9505840376106507,0.0003204345750873472,1.501623160416233,0.0,0.0,0.0,1.0
1737328762.6517873,training_task,109,Retract,400,0.01,right,-2.950577832767037,0.00032039881229994904,1.5016414616501548,0.0,0.0,0.0,1.0
1737328762.6724396,training_task,109,Retract,400,0.01,right,-2.950574623801926,0.00032083988667785945,1.5016456704831969,0.0,0.0,0.0,1.0
1737328762.6929753,training_task,109,Retract,400,0.01,right,-2.950589308151444,0.0003243446398428773,1.5016565561541402,0.0,0.0,0.0,1.0
1737328762.7135456,training_task,109,Retract,400,0.01,right,-2.9505938753574172,0.0003308177043619409,1.5016554653891245,0.0,0.0,0.0,1.0
1737328762.7340918,training_task,109,Retract,400,0.01,right,-2.950608164826157,0.0003360033085346714,1.5016648426900034,0.0,0.0,0.0,1.0
1737328762.7547462,training_task,109,Retract,400,0.01,right,-2.950616431990511,0.00034146309407745434,1.5016671911130426,0.0,0.0,0.0,1.0
1737328762.77579,training_task,109,Retract,400,0.01,right,-2.950620728740405,0.0003441929868488458,1.5016687128941522,0.0,0.0,0.0,1.0
1737328762.7964296,training_task,109,Retract,400,0.01,right,-2.9506329208706754,0.00035233498144648934,1.5016698472450651,0.0,0.0,0.0,1.0
1737328762.8168757,training_task,109,Retract,400,0.01,right,-2.9506386555826465,0.00035616159969809047,1.5016699742774662,0.0,0.0,0.0,1.0
1737328762.837434,training_task,109,Retract,400,0.01,right,-2.9506479896701574,0.00036289692465807377,1.5016673024992242,0.0,0.0,0.0,1.0
1737328762.8579836,training_task,109,Retract,400,0.01,right,-2.950667361179998,0.0003720879610193961,1.5016660150388779,0.0,0.0,0.0,1.0
1737328762.8796325,training_task,109,Retract,400,0.01,right,-2.9506934322520113,0.00038464069939614376,1.5016613815227355,0.0,0.0,0.0,1.0
1737328762.9003136,training_task,109,Retract,400,0.01,right,-2.950734664510707,0.0004001379072686717,1.5016587786623654,0.0,0.0,0.0,1.0
1737328762.920881,training_task,109,Retract,400,0.01,right,-2.9507535398118727,0.0004129052223698082,1.5016568921753302,0.0,0.0,0.0,1.0
1737328762.9415758,training_task,109,Retract,400,0.01,right,-2.9507919527708286,0.0004231095377074112,1.5016629249105293,0.0,0.0,0.0,1.0
1737328762.9621916,training_task,109,Retract,400,0.01,right,-2.950812269759361,0.00042823553723447816,1.501650764817756,0.0,0.0,0.0,1.0
1737328762.9829698,training_task,109,Retract,400,0.01,right,-2.9508533291645844,0.00042269230518776624,1.501658384526646,0.0,0.0,0.0,1.0
1737328763.0037796,training_task,109,Retract,400,0.01,right,-2.9508604556450315,0.0004133224548894532,1.5016471721477385,0.0,0.0,0.0,1.0
1737328763.0244577,training_task,109,Retract,400,0.01,right,-2.9508469388015115,0.00040396452552027284,1.5016442995763466,0.0,0.0,0.0,1.0
1737328763.045145,training_task,109,Retract,400,0.01,right,-2.9508483708031235,0.00038594008067160956,1.5016417641437316,0.0,0.0,0.0,1.0
1737328763.0658233,training_task,109,Retract,400,0.01,right,-2.950834769022983,0.00037118197040530987,1.5016353830938844,0.0,0.0,0.0,1.0
1737328763.0866523,training_task,109,Retract,400,0.01,right,-2.9508570313581384,0.0003510117583127581,1.5016302101556989,0.0,0.0,0.0,1.0
1737328763.1074045,training_task,109,Retract,400,0.01,right,-2.9508663661907075,0.0003424525311954696,1.5016278892998083,0.0,0.0,0.0,1.0
1737328763.1280277,training_task,109,Retract,400,0.01,right,-2.950879087312208,0.00033103228108632976,1.501632241929058,0.0,0.0,0.0,1.0
1737328763.1486485,training_task,109,Retract,400,0.01,right,-2.9508780107032955,0.0003227591562682264,1.5016348492597766,0.0,0.0,0.0,1.0
1737328763.169418,training_task,109,Retract,400,0.01,right,-2.950886358333921,0.000314819817465839,1.5016379408782414,0.0,0.0,0.0,1.0
1737328763.1902494,training_task,109,Retract,400,0.01,right,-2.9508920900656594,0.000310194496962346,1.5016394701099318,0.0,0.0,0.0,1.0
1737328763.2108831,training_task,109,Retract,400,0.01,right,-2.9508827425671034,0.0003072261856083003,1.5016372334456032,0.0,0.0,0.0,1.0
1737328763.2315285,training_task,109,Retract,400,0.01,right,-2.950870761288267,0.00030211210701036606,1.5016346354281103,0.0,0.0,0.0,1.0
1737328763.252042,training_task,109,Retract,400,0.01,right,-2.9508767441045753,0.00029915571658545304,1.5016310137008282,0.0,0.0,0.0,1.0
1737328763.272919,training_task,109,Retract,400,0.01,right,-2.9508725024889784,0.0002962112470896727,1.5016283933315933,0.0,0.0,0.0,1.0
1737328763.2935174,training_task,109,Retract,400,0.01,right,-2.95087622107381,0.00029252767998766416,1.5016239892933367,0.0,0.0,0.0,1.0
1737328763.3141024,training_task,109,Retract,400,0.01,right,-2.950872275246267,0.0002891778989013716,1.5016237329933604,0.0,0.0,0.0,1.0
1737328763.3348248,training_task,109,Retract,400,0.01,right,-2.950872476411946,0.00028294325296496226,1.50162183309528,0.0,0.0,0.0,1.0
1737328763.3554463,training_task,109,Retract,400,0.01,right,-2.9508661836514802,0.00027803183016228417,1.5016239993516207,0.0,0.0,0.0,1.0
1737328763.3761616,training_task,109,Retract,400,0.01,right,-2.9508802205455336,0.0002707243006039306,1.5016141493113957,0.0,0.0,0.0,1.0
1737328763.396768,training_task,109,Retract,400,0.01,right,-2.950888074202658,0.0002625346222897562,1.501610689261715,0.0,0.0,0.0,1.0
1737328763.4174187,training_task,109,Retract,400,0.01,right,-2.9508904546631944,0.0002579689064319268,1.5016089733929778,0.0,0.0,0.0,1.0
1737328763.4381797,training_task,109,Retract,400,0.01,right,-2.9509086996452316,0.00025480986021175767,1.5016093973310203,0.0,0.0,0.0,1.0
1737328763.4587302,training_task,109,Retract,400,0.01,right,-2.950938235237274,0.0002509474791727584,1.5016098167987142,0.0,0.0,0.0,1.0
1737328763.4794595,training_task,109,Retract,400,0.01,right,-2.9509358629723765,0.0002523422278812859,1.5016056016326784,0.0,0.0,0.0,1.0
1737328763.500173,training_task,109,Retract,400,0.01,right,-2.9509445056459978,0.0002497673071886197,1.5016144275905852,0.0,0.0,0.0,1.0
1737328763.5208738,training_task,109,Retract,400,0.01,right,-2.950950220241401,0.0002520918883694989,1.5016210414710796,0.0,0.0,0.0,1.0
1737328763.5416214,training_task,109,Retract,400,0.01,right,-2.9509641267502924,0.0002519965209364372,1.5016208514812717,0.0,0.0,0.0,1.0
1737328763.562335,training_task,109,Retract,400,0.01,right,-2.9509432591638456,0.00024813413989743793,1.5016267739478764,0.0,0.0,0.0,1.0
1737328763.5829625,training_task,109,Retract,400,0.01,right,-2.9509521737836626,0.0002449154890316052,1.5016291562710578,0.0,0.0,0.0,1.0
